"Song title","Coefficient","Std. Error","t value","Pr(>|t|)"
"めいさいアイドル☆あいむちゃん♪[A]","1.19121943510685","0.042944932835387","27.7383001080228","8.60193746310971e-11"
"リリーゼと炎龍レーヴァテイン[A]","1.11110204016026","0.073901498354028","15.0349054472141","3.41905658695742e-08"
"ワルツ第17番 ト短調”大犬のワルツ”[A]","1.07621433704559","0.0537256491113765","20.0316674595132","2.11312260243373e-09"
"駅猫のワルツ[A]","1.50659813748192","0.0861357200928659","17.490979768412","7.92362891477592e-09"
"火影[A]","1.19392452588849","0.0336784738406495","35.4506718902278","7.5697095002204e-12"
"焔極OVERKILL[A]","1.20320478902784","0.0241321088401058","49.8590818150215","2.54487558098604e-13"
"音楽[A]","1.19857411460281","0.0640377143030002","18.7166910569551","4.09992106069465e-09"
"仮想空間の旅人たち†[A]","1.04418171705301","0.0452177737224602","23.0922849820523","5.24137608910539e-10"
"夏色DIARY - L.E.D.-G STYLE MIX -[A]","0.992836904450963","0.0286454936766945","34.6594447160364","9.47070588529184e-12"
"海神[A]","1.05421905598865","0.0335146492599968","31.4554703470213","2.47811273044525e-11"
"共鳴遊戯の華[A]","1.12510499866612","0.0346363655845399","32.4833445911056","1.80184118948226e-11"
"狂イ咲ケ焔ノ華[A]","1.22003717869872","0.0610234546085184","19.9929221727216","2.15350131415333e-09"
"金野火織の金色提言[A]","1.18506551631354","0.0543891368097264","21.7886435752666","9.27472065447126e-10"
"九尾狐夜行[A]","1.03498959756075","0.0728470018317424","14.2077171542531","5.88281614027273e-08"
"紅牡丹[A]","1.06402535122409","0.0689607822266082","15.4294269419342","2.66489001766734e-08"
"轟け！恋のビーンボール！！[A]","1.25744088719334","0.046599953691397","26.9837368406116","1.12960290207908e-10"
"黒髪乱れし修羅となりて[A]","1.04587272643961","0.0304560492383653","34.3403938657324","1.03809919334848e-11"
"桜[A]","1.09330471254107","0.0372850563013194","29.3228660755001","4.96613260261373e-11"
"子供の落書き帳[A]","1.24238878554551","0.0319633524523978","38.8691639087537","3.03330685783871e-12"
"紫陽花 -AZISAI-[A]","1.17798166667484","0.0407740312192012","28.8904881722883","5.75232754120689e-11"
"疾風迅雷[A]","0.989801022722921","0.019480977853141","50.8085903174172","2.10878929627229e-13"
"疾風迅雷†LEGGENDARIA[A]","1.06338912342532","0.0312159024208627","34.0656217170457","1.12423544605566e-11"
"灼熱 Pt.2 Long Train Running[A]","1.03968806612578","0.0204878656599935","50.7465288663996","2.13462913480828e-13"
"灼熱Beach Side Bunny[A]","1.01110933085149","0.020418033525935","49.5204070248579","2.72369079453616e-13"
"少年A[A]","1.12742915404441","0.0614022717956785","18.361358970496","4.94150868551513e-09"
"少年は空を辿る[A]","1.36222029604177","0.0677494939876277","20.106722808742","2.03724662818868e-09"
"真 地獄超特急 -HELL or HELL-[A]","1.07206098974412","0.020654664318105","51.904062599768","1.70495124921757e-13"
"神謳 -RESONANCE-[A]","1.1646054210305","0.039300634240125","29.6332474920079","4.47473156419894e-11"
"刃図羅[A]","1.3001045274319","0.0607199375025119","21.411493175172","1.10071289750587e-09"
"聖人の塔[A]","1.1475814234729","0.0345303477245498","33.2339955747684","1.43659131229095e-11"
"雪月花[A]","0.910465979351101","0.0405020907862171","22.4794809768422","6.82695842305131e-10"
"千年ノ理[A]","1.01385504624802","0.0647335899521547","15.661962313497","2.3071884940586e-08"
"旋律のドグマ～Miserables～[A]","1.12048390634674","0.0442995383749436","25.2933540043501","2.13875175698077e-10"
"即席！脳直★ミュージックシステム[A]","1.02882676414176","0.027045529142024","38.0405485409099","3.75771861185745e-12"
"嘆きの樹[A]","1.2036433208133","0.0378224657559978","31.8235021634576","2.20831626309714e-11"
"超青少年ノ為ノ超多幸ナ超古典的超舞曲†[A]","1.28191176148994","0.0784020082750759","16.3504964948387","1.52292015770018e-08"
"津軽雪[A]","1.39552904168723","0.0611707439845186","22.8136679527785","5.90558354905832e-10"
"天空の夜明け[A]","1.56899384640264","0.0805543846186023","19.4774481095138","2.77960267173626e-09"
"電人、暁に斃れる。[A]","1.17201454560987","0.018810836042654","62.3052873860737","2.75886495060834e-14"
"東京神話[A]","1.35034911442771","0.0552670482951775","24.4331686978394","3.00768563400246e-10"
"童話回廊[A]","1.33928814600963","0.102780389011165","13.0305806282184","1.34126997897171e-07"
"廿†[A]","0.98602345359312","0.0270502880542043","36.4514955115189","5.7414514637123e-12"
"卑弥呼[A]","1.26656263286945","0.0448716267252695","28.2263587327488","7.23972384892754e-11"
"表裏一体！？怪盗いいんちょの悩み[A]","1.09858131428533","0.0261956600369884","41.9375313595508","1.42490491999151e-12"
"不沈艦CANDY[A]","1.17980938134743","0.0736163918042442","16.0264494419219","1.84791721772781e-08"
"抱きしめてモナムール[A]","1.23444709206493","0.0377977941230137","32.6592363577461","1.70790780543128e-11"
"冥[A]","1.27350543562295","0.0507542648177286","25.0915945723267","2.31444737102615e-10"
"龍と少女とデコヒーレンス†[A]","0.967581376488699","0.0512619639409691","18.8752303287272","3.77631542895742e-09"
"恋する☆宇宙戦争っ！！[A]","0.998330185939193","0.0161958423189682","61.6411401319938","3.07016731228824e-14"
"煉獄のエルフェリア[A]","1.27690193312195","0.0366501993825471","34.8402452001398","8.99407418842096e-12"
"最小三倍完全数[A]","0.90752749828339","0.017656009679067","51.4004871304163","1.87891957096052e-13"
"お菓子の王国[A]","1.42730196991861","0.0790840076545582","18.0479215994353","5.84288261950575e-09"
"ΕΛΠΙΣ[A]","1.36831035303748","0.0661715357903882","20.678231760736","1.54861761247401e-09"
